text,label
[2026-07-12 08:20:06] WARN auth-svc data exfiltration confirmed size=9411MB dst_ip=218.37.233.107 action=connection_terminated,2
[2026-07-17 19:47:27] WARN mail-relay connection established src=10.0.0.191 dst_port=8080 protocol=TCP,0
[2026-01-10 03:13:11] INFO db-prod-02 user=guest action=login status=failed attempt=3 src_ip=83.250.9.29,1
[2026-01-05 11:09:05] WARN db-prod-02 user=admin action=file_read path=/reports/q4.pdf status=success,0
[2026-12-12 07:42:00] ALERT file-server-03 unauthorized admin account created user=backdoor_478 src_ip=125.246.109.222 action=account_disabled,2
[2026-04-08 18:50:06] WARN db-prod-02 multiple failed sudo attempts user=deploy_bot count=5,0
[2026-11-28 22:57:06] NOTICE vpn-gw01 connection established src=10.0.7.223 dst_port=3389 protocol=TCP,0
[2026-01-28 17:29:41] DEBUG db-prod-02 user=guest logged in from usual location src_ip=10.0.11.43 hour=9,0
[2026-11-13 04:52:47] ALERT db-prod-02 login from new geolocation user=jsmith src_ip=142.5.58.175 status=success,1
[2026-12-18 07:47:41] DEBUG app-node-07 user=root action=file_upload path=/shared/docs status=success size=271KB,0
[2026-01-02 21:27:16] ALERT file-server-03 user=guest action=file_access path=/etc/shadow status=denied src_ip=10.0.20.215,1
[2026-09-16 15:25:55] WARN dns-primary SQL injection payload in request param='id' src_ip=86.66.134.42 action=blocked,2
[2026-10-13 17:41:46] INFO vpn-gw01 user=operator action=file_upload path=/shared/docs status=success size=460KB src_ip=149.135.19.28,1
[2026-12-07 06:23:06] INFO vpn-gw01 port scan pattern src_ip=128.202.234.37 ports_probed=9,1
[2026-10-11 02:33:31] NOTICE backup-host user=analyst01 action=sudo command=view_passwd_file status=denied,1
[2026-09-02 21:19:16] WARN web-prod-01 user=webapp action=password_change status=success src_ip=10.0.10.217,0
[2026-01-19 11:27:12] WARN db-prod-02 malware signature detected file=/tmp/tmp956.exe action=quarantined,2
[2026-02-20 17:14:08] INFO web-prod-01 connection src=210.235.179.79 dst_port=6667 flagged=uncommon_port status=allowed,1
[2026-07-07 06:05:51] DEBUG file-server-03 repeated password reset requests user=mchen count=5 window=10m,1
[2026-04-13 21:45:24] NOTICE vpn-gw01 user=svc_backup action=sudo command=systemctl_restart status=success,0
[2026-03-03 20:59:56] NOTICE vpn-gw01 user=root logged in from usual location src_ip=10.0.18.73 hour=19,0
[2026-11-05 09:10:42] ALERT api-gateway user=webapp action=login status=failed attempt=202 src_ip=68.71.126.191 action_taken=ip_banned,2
[2026-08-18 22:10:01] INFO backup-host repeated password reset requests user=admin count=5 window=10m,1
[2026-11-16 20:57:55] WARN vpn-gw01 user=deploy_bot action=login status=failed attempt=196 src_ip=190.226.218.144 action_taken=ip_banned,2
[2026-11-27 01:19:28] NOTICE api-gateway repeated password reset requests user=operator count=4 window=10m,1
[2026-11-25 09:53:43] NOTICE auth-svc repeated password reset requests user=analyst01 count=3 window=10m,1
[2026-04-11 18:34:48] ALERT dns-primary larger than usual outbound transfer user=svc_monitor size=698MB dst_ip=8.59.133.46,0
[2026-06-17 03:41:26] NOTICE web-prod-01 DDoS traffic pattern requests_per_sec=15183 src_ips=4449 action=mitigated,2
[2026-12-27 22:05:18] INFO app-node-07 user=admin action=logout session_duration=1394s,0
[2026-06-06 05:35:58] DEBUG dns-primary data exfiltration confirmed size=1022MB dst_ip=90.35.125.95 action=connection_terminated,2
[2026-02-25 16:35:08] WARN web-prod-01 ransomware signature matched files_changed=3414 host_isolated=true,2
[2026-01-18 15:09:25] INFO mail-relay user=webapp action=file_upload path=/shared/docs status=success size=897KB src_ip=109.112.90.206,2
[2026-10-17 04:05:18] NOTICE dns-primary user=deploy_bot action=login status=failed attempt=265 src_ip=125.35.64.33 action_taken=ip_banned,2
[2026-06-27 00:36:55] ALERT auth-svc privilege escalation succeeded user=svc_monitor from=user to=root method=exploit action=session_terminated,2
[2026-08-12 13:46:46] WARN app-node-07 malware signature detected file=/tmp/update203.exe action=quarantined,2
[2026-05-28 09:17:07] INFO mail-relay user=webapp action=login status=failed attempt=198 src_ip=179.237.25.143 action_taken=ip_banned,2
[2026-02-24 07:28:05] INFO dns-primary SQL injection payload in request param='id' src_ip=103.124.75.168 action=blocked,2
[2026-01-11 22:00:45] ALERT api-gateway scheduled backup job completed duration=506s,0
[2026-02-06 08:30:27] ALERT web-prod-01 malware signature detected file=/tmp/x153.exe action=quarantined,2
[2026-08-15 10:55:20] DEBUG auth-svc user=jsmith action=login status=failed attempt=284 src_ip=136.216.108.238 action_taken=ip_banned,2
[2026-12-22 18:55:55] INFO mail-relay user=svc_backup action=file_access path=/etc/shadow status=denied src_ip=10.0.11.149,0
[2026-05-04 12:48:59] INFO vpn-gw01 user=webapp action=login status=success src_ip=76.222.80.117 attempt=3 note=eventually_succeeded,1
[2026-09-07 06:34:33] ALERT dns-primary vpn session started user=mchen src_ip=10.0.3.99 duration=403m,0
[2026-07-14 07:50:54] ALERT file-server-03 user=root action=file_upload path=/shared/docs status=success size=523KB src_ip=90.35.125.95,1
[2026-02-24 23:23:51] WARN dns-primary user=admin action=password_change status=success src_ip=10.0.2.220,0
[2026-10-22 07:52:06] ALERT api-gateway user=svc_monitor action=file_read path=/reports/q4.pdf status=success,0
[2026-08-27 14:26:35] DEBUG backup-host connection src=58.32.173.6 dst_port=8888 flagged=uncommon_port status=allowed,1
[2026-08-27 01:15:35] WARN vpn-gw01 port scan pattern src_ip=144.134.219.230 ports_probed=10,1
[2026-06-08 14:07:17] NOTICE api-gateway scheduled backup job completed duration=174s,0
[2026-05-06 08:08:57] WARN dns-primary user=deploy_bot action=file_upload path=/shared/docs status=success size=515KB src_ip=204.20.183.54,1
[2026-03-20 17:23:07] ALERT vpn-gw01 known C2 beacon src=193.120.158.58 dst_port=8888 action=blocked,2
[2026-01-10 17:30:31] INFO app-node-07 user=mchen action=sudo command=disable_firewall status=success src_ip=41.55.195.224,2
[2026-09-22 11:56:03] INFO app-node-07 user=dbadmin action=login status=success src_ip=10.0.12.22 attempt=1,0
[2026-02-02 11:01:39] WARN auth-svc multiple failed sudo attempts user=svc_backup count=2,1
[2026-04-27 15:26:57] INFO dns-primary port scan pattern src_ip=1.199.135.238 ports_probed=4,1
[2026-08-16 01:17:26] INFO db-prod-02 user=mchen action=login status=success src_ip=10.0.19.8 attempt=1,0
[2026-05-05 22:28:46] INFO api-gateway user=jsmith action=logout session_duration=1294s,1
[2026-07-05 12:40:49] ALERT vpn-gw01 user=deploy_bot action=sudo command=disable_firewall status=success src_ip=139.67.242.63,2
[2026-01-22 06:37:24] NOTICE auth-svc unauthorized admin account created user=backdoor_885 src_ip=182.223.0.134 action=account_disabled,2
[2026-04-24 02:27:06] INFO mail-relay user=svc_backup action=logout session_duration=5745s,0
[2026-12-15 21:24:03] WARN auth-svc user=deploy_bot action=file_access path=/etc/shadow status=denied src_ip=10.0.0.191,1
[2026-08-28 13:57:11] INFO auth-svc known C2 beacon src=153.222.176.187 dst_port=31337 action=blocked,2
[2026-09-10 04:34:30] ALERT db-prod-02 brute force detected user=webapp attempts=194 src_ip=202.160.223.156 action=blocked,2
[2026-04-23 18:31:05] DEBUG mail-relay user=admin action=file_upload path=/shared/docs status=success size=242KB,0
[2026-09-04 17:38:13] INFO vpn-gw01 unauthorized admin account created user=backdoor_918 src_ip=109.112.90.206 action=account_disabled,2
[2026-09-11 17:23:24] ALERT auth-svc repeated password reset requests user=root count=3 window=10m,1
[2026-06-09 11:26:38] NOTICE auth-svc known C2 beacon src=61.83.90.226 dst_port=8888 action=blocked,2
[2026-09-12 00:28:25] ALERT backup-host user=mchen action=login status=success src_ip=201.232.146.109 attempt=3 note=eventually_succeeded,1
[2026-03-01 05:40:03] ALERT db-prod-02 user=mchen action=file_upload path=/shared/docs status=success size=322KB,0
[2026-11-13 07:36:53] NOTICE file-server-03 user=webapp action=file_access path=/etc/shadow status=denied src_ip=10.0.3.175,1
[2026-05-18 18:43:06] WARN dns-primary user=deploy_bot action=login status=success src_ip=10.0.14.99 attempt=1,0
[2026-02-17 21:17:37] DEBUG web-prod-01 user=guest action=login status=failed attempt=2 src_ip=193.121.85.105,1
[2026-01-01 23:15:25] WARN auth-svc connection src=76.222.80.117 dst_port=1337 flagged=uncommon_port status=allowed,1
[2026-10-27 16:05:09] INFO backup-host user=operator action=file_upload path=/shared/docs status=success size=589KB src_ip=72.35.142.90,1
[2026-12-11 04:17:20] INFO dns-primary connection established src=10.0.14.99 dst_port=8080 protocol=TCP,0
[2026-01-23 15:37:01] ALERT app-node-07 user=operator action=logout session_duration=3257s,0
[2026-06-06 10:11:48] NOTICE vpn-gw01 malware signature detected file=/tmp/x102.exe action=quarantined,2
[2026-07-22 16:25:09] NOTICE auth-svc known C2 beacon src=3.57.38.242 dst_port=9001 action=blocked,2
[2026-01-19 01:33:52] DEBUG backup-host user=root action=sudo command=disable_firewall status=success src_ip=98.239.128.249,2
[2026-03-22 13:34:03] ALERT web-prod-01 login from new geolocation user=svc_monitor src_ip=218.63.153.130 status=success,1
[2026-06-15 04:21:18] ALERT backup-host user=webapp action=sudo command=systemctl_restart status=success,2
[2026-07-14 13:57:29] DEBUG file-server-03 user=admin action=file_read path=/reports/q4.pdf status=success,0
[2026-04-01 06:51:50] ALERT api-gateway data exfiltration confirmed size=18240MB dst_ip=61.142.248.55 action=connection_terminated,2
[2026-04-14 20:05:45] INFO web-prod-01 vpn session started user=root src_ip=10.0.17.77 duration=69m,0
[2026-06-27 07:09:01] DEBUG backup-host multiple failed sudo attempts user=dbadmin count=3,1
[2026-02-06 15:57:39] DEBUG web-prod-01 user=svc_monitor logged in from usual location src_ip=10.0.11.149 hour=9,0
[2026-08-04 16:58:29] INFO auth-svc scheduled backup job completed duration=449s,0
[2026-08-10 01:14:18] ALERT mail-relay user=jsmith logged in from usual location src_ip=10.0.11.92 hour=11,0
[2026-07-07 02:30:29] ALERT backup-host DDoS traffic pattern requests_per_sec=29359 src_ips=2376 action=mitigated,2
[2026-12-12 00:22:45] WARN vpn-gw01 privilege escalation succeeded user=operator from=user to=root method=exploit action=session_terminated,2
[2026-03-10 02:57:01] WARN backup-host repeated password reset requests user=mchen count=6 window=10m,1
[2026-10-20 02:12:35] WARN db-prod-02 user=admin action=sudo command=disable_firewall status=success src_ip=146.161.108.168,2
[2026-11-01 05:45:37] ALERT app-node-07 brute force detected user=jsmith attempts=116 src_ip=125.35.64.33 action=blocked,2
[2026-09-18 03:37:08] NOTICE mail-relay connection src=190.226.218.144 dst_port=2222 flagged=uncommon_port status=allowed,1
[2026-09-12 14:16:25] NOTICE web-prod-01 data exfiltration confirmed size=13744MB dst_ip=214.0.155.74 action=connection_terminated,2
[2026-11-09 17:40:21] DEBUG app-node-07 user=dbadmin action=file_upload path=/shared/docs status=success size=807KB src_ip=218.37.233.107,1
[2026-05-13 20:31:36] DEBUG mail-relay user=admin action=password_change status=success src_ip=10.0.17.52,0
[2026-07-14 09:28:47] ALERT auth-svc package update applied version=4.3.2 status=success,0
[2026-11-01 07:19:08] ALERT db-prod-02 DDoS traffic pattern requests_per_sec=44071 src_ips=3791 action=mitigated,2
[2026-05-09 17:22:07] ALERT mail-relay user=operator action=login status=failed attempt=4 src_ip=76.222.80.117,1
[2026-06-21 00:48:46] INFO app-node-07 user=mchen action=sudo command=disable_firewall status=success src_ip=68.202.67.172,2
[2026-04-11 04:00:55] INFO mail-relay data exfiltration confirmed size=15280MB dst_ip=142.5.58.175 action=connection_terminated,2
[2026-07-09 07:19:20] DEBUG mail-relay brute force detected user=deploy_bot attempts=182 src_ip=169.98.204.85 action=blocked,2
[2026-05-08 15:25:23] ALERT file-server-03 user=webapp action=file_upload path=/shared/docs status=success size=103KB,0
[2026-06-23 18:09:12] WARN api-gateway connection src=139.7.47.238 dst_port=6667 flagged=uncommon_port status=allowed,1
[2026-09-09 04:49:29] INFO db-prod-02 connection established src=10.0.0.196 dst_port=445 protocol=TCP,0
[2026-05-28 20:15:33] ALERT file-server-03 multiple failed sudo attempts user=analyst01 count=2,1
[2026-05-01 13:51:18] DEBUG api-gateway connection established src=10.0.14.99 dst_port=22 protocol=TCP,0
[2026-04-16 02:05:18] WARN backup-host data exfiltration confirmed size=11209MB dst_ip=58.32.173.6 action=connection_terminated,0
[2026-05-26 08:09:58] WARN dns-primary credential dump detected file=/tmp/hashes.txt user=deploy_bot action=incident_created,2
[2026-04-18 15:17:03] WARN backup-host larger than usual outbound transfer user=operator size=462MB dst_ip=193.37.4.118,1
[2026-12-15 10:44:07] NOTICE web-prod-01 user=svc_backup logged in from usual location src_ip=10.0.11.92 hour=16,0
[2026-01-10 14:33:51] NOTICE app-node-07 user=svc_monitor action=sudo command=view_passwd_file status=denied,1
[2026-12-28 10:51:07] NOTICE db-prod-02 user=svc_backup action=logout session_duration=6238s,0
[2026-11-09 07:07:01] WARN mail-relay package update applied version=9.12.8 status=success,0
[2026-06-02 14:26:49] WARN dns-primary user=root action=file_upload path=/shared/docs status=success size=846KB src_ip=11.157.186.231,1
[2026-03-02 06:33:53] ALERT backup-host larger than usual outbound transfer user=root size=675MB dst_ip=146.154.207.141,2
[2026-06-18 13:30:43] WARN vpn-gw01 scheduled backup job completed duration=178s,0
[2026-10-11 11:05:43] NOTICE dns-primary user=mchen action=sudo command=systemctl_restart status=success,0
[2026-12-09 01:58:46] ALERT api-gateway user=deploy_bot logged in from usual location src_ip=10.0.7.223 hour=14,0
[2026-07-08 13:53:00] WARN dns-primary user=operator action=login status=failed attempt=223 src_ip=169.98.204.85 action_taken=ip_banned,2
[2026-03-07 18:33:45] ALERT mail-relay ransomware signature matched files_changed=2509 host_isolated=true,2
[2026-08-23 14:04:57] INFO file-server-03 scheduled backup job completed duration=181s,0
[2026-02-14 02:30:26] DEBUG dns-primary vpn session started user=admin src_ip=10.0.19.8 duration=336m,0
[2026-03-16 10:05:44] NOTICE file-server-03 connection src=109.141.22.1 dst_port=1337 flagged=uncommon_port status=allowed,1
[2026-06-27 09:01:41] DEBUG web-prod-01 vpn session started user=analyst01 src_ip=10.0.11.43 duration=439m,0
[2026-09-20 04:17:05] ALERT db-prod-02 user=svc_monitor action=sudo command=systemctl_restart status=success,0
[2026-11-07 22:51:20] NOTICE file-server-03 user=jsmith action=password_change status=success src_ip=10.0.7.131,0
[2026-02-22 20:25:23] DEBUG auth-svc user=admin action=login status=success src_ip=10.0.7.131 attempt=1,0
[2026-06-07 20:55:52] DEBUG app-node-07 larger than usual outbound transfer user=mchen size=619MB dst_ip=55.135.67.239,1
[2026-01-11 09:35:49] NOTICE api-gateway larger than usual outbound transfer user=operator size=820MB dst_ip=1.134.91.130,0
[2026-07-14 00:21:58] WARN vpn-gw01 user=svc_backup action=login status=success src_ip=176.135.250.65 attempt=3 note=eventually_succeeded,1
[2026-11-11 04:08:02] ALERT mail-relay vpn session started user=analyst01 src_ip=10.0.17.58 duration=101m,0
[2026-09-07 02:10:40] NOTICE api-gateway unauthorized admin account created user=backdoor_833 src_ip=68.202.67.172 action=account_disabled,2
[2026-03-09 05:32:31] ALERT mail-relay user=svc_backup logged in from usual location src_ip=10.0.17.24 hour=13,0
[2026-11-27 22:17:01] WARN vpn-gw01 user=analyst01 logged in from usual location src_ip=10.0.5.138 hour=12,0
[2026-09-06 04:04:03] ALERT web-prod-01 user=jsmith action=login status=success src_ip=218.37.233.107 attempt=3 note=eventually_succeeded,1
[2026-12-17 13:00:52] WARN mail-relay credential dump detected file=/tmp/hashes.txt user=svc_backup action=incident_created,2
[2026-10-22 12:05:49] DEBUG vpn-gw01 user=root action=file_upload path=/shared/docs status=success size=375KB,0
[2026-04-09 22:31:22] ALERT mail-relay login from new geolocation user=dbadmin src_ip=18.169.160.170 status=success,1
[2026-06-27 06:43:42] INFO api-gateway user=jsmith action=login status=success src_ip=10.0.8.238 attempt=1,0
[2026-08-12 23:51:30] ALERT mail-relay repeated password reset requests user=guest count=6 window=10m,1
[2026-06-17 18:12:52] ALERT mail-relay scheduled backup job completed duration=130s,0
